p,M_p,B_plus_C,B_raw,delta_sq,R,n_farey
42187,-46,3204253145.0417685509,3114136553.7817993164,90116591.2599690855,34.5567504301,540953317
42193,-47,3268630975.3756041527,3178467140.8904514313,90163834.4851529151,35.2521291828,541111303
42197,-47,3298387489.1092705727,3208224575.6153187752,90162913.4939518273,35.5825300147,541210903
42209,-47,3333613884.6333217621,3243418699.5029287338,90195185.1303932071,35.9599982506,541521695
42221,-46,3397065733.4638652802,3306804762.3297553062,90260971.1341101229,36.6360423645,541825617
42223,-46,3457971378.4172658920,3367715596.1351881027,90255782.2820779830,37.3130176370,541881397
42227,-48,3598510169.0728979111,3508248651.8693943024,90261517.2035038471,38.8676011723,541982807
42239,-48,3539599804.7538633347,3449286429.5231456757,90313375.2307176292,38.1924207872,542291005
42257,-46,3456359468.5260481834,3365934336.8242740631,90425131.7017741352,37.2234385892,542752363
42281,-44,3226521332.6510987282,3135992277.9166259766,90529054.7344727665,34.6407270805,543365809
42283,-45,3317648832.2909388542,3227117815.2734766006,90531017.0174621940,35.6465432687,543421697
42293,-46,3400106629.6251082420,3309544520.7842311859,90562108.8408769518,36.5444727728,543680437
42299,-49,3604229219.8254604340,3513651507.4895391464,90577712.3359212577,38.7915682222,543832597
42307,-49,3618123380.6914024353,3527483527.1783246994,90639853.5130775422,38.9175775386,544037067
42323,-49,3577166242.7509498596,3486453746.5941715240,90712496.1567781717,38.4341065929,544450357
42331,-49,3539291908.9858350754,3448545467.6042852402,90746441.3815499395,38.0019912087,544654049
42337,-51,3684856863.7582416534,3594058614.3713374138,90798249.3869044781,39.5829064838,544810859
42349,-55,3956986665.0834188461,3866182955.5826625824,90803709.5007560402,42.5773680044,545119895
42359,-57,4057095546.3527741432,3966263292.9477982521,90832253.4049760997,43.6658031070,545377037
42373,-56,3986633423.1500949860,3895703531.5315828323,90929891.6185123026,42.8429360487,545733751
42379,-54,3908964262.4676728249,3818025595.4151110649,90938667.0525618494,41.9846223742,545893969
42391,-54,3959366507.4310746193,3868364669.7317762375,91001837.6992983669,42.5086434245,546200465
42397,-56,4164083201.8928074837,4073064107.6325750351,91019094.2602325976,44.7495565709,546352711
42403,-54,4114427176.0131521225,4023377146.7200837135,91050029.2930686474,44.1886419802,546510339
42407,-53,4102869702.8726043701,4011819433.5874052048,91050269.2851991653,44.0615877919,546611125
42409,-54,4193253605.9428720474,4102163975.0035552979,91089630.9393167794,45.0343681570,546666491
42433,-58,4334958686.2082691193,4243762928.8949480057,91195757.3133206964,46.5346530795,547283105
42437,-59,4416531218.0009279251,4325341746.1475448608,91189471.8533830047,47.4324684444,547385813
42443,-57,4391717109.1198406219,4300518767.0135660172,91198342.1062747091,47.1556682686,547542413
42451,-60,4613794729.6969976425,4522538291.3581809998,91256438.3388168365,49.5585667563,547744159
42457,-61,4712806717.4922046661,4621525085.6866931915,91281631.8055118322,50.6292996113,547899043
42461,-60,4687026311.7253961563,4595744798.5828676224,91281513.1425285786,50.3469392691,548003643
42463,-61,4771158782.7523574829,4679844113.4412584305,91314669.3110986352,51.2496420208,548058199
42467,-62,4857450945.9704170227,4766117891.2497949600,91333054.7206223756,52.1839317192,548163157
42473,-61,4841212056.1269340515,4749866763.7567024231,91345292.3702320009,51.9990318111,548317483
42487,-62,4801070347.3531389236,4709668356.8226804733,91401990.5304588079,51.5269780175,548675067
42491,-62,4853382008.1229181290,4761944552.5709629059,91437455.5519555211,52.0787080505,548781025
42499,-63,4956400384.9292068481,4864952498.9078035355,91447886.0214037001,53.1991794514,548988889
42509,-65,5001457251.6596498489,4909963810.2389955521,91493441.4206540883,53.6646532691,549250843
42533,-67,4982260957.1694574356,4890662660.3966741562,91598296.7727830112,53.3925065499,549869779
42557,-68,5040187520.1169881821,4948475171.4998111725,91712348.6171773076,53.9564763755,550486523
42569,-68,5076607800.8365802765,4984865115.4328670502,91742685.4037134647,54.3352867152,550797057
42571,-69,5178606582.9868698120,5086811023.8412866592,91795559.1455833018,55.4145654887,550849705
42577,-72,5407981900.1425075531,5316176545.9214048386,91805354.2211029828,57.9070424707,551003491
42589,-71,5361532512.6867570877,5269659251.2801427841,91873261.4066144377,57.3579207987,551315303
42611,-71,5285906687.1582632065,5193965775.7398862839,91940911.4183773696,56.4924329726,551883875
42641,-65,4847269364.8314762115,4755181516.3793869019,92087848.4520891458,51.6374483312,552659283
42643,-66,4930131685.4451427460,4838043933.1687383652,92087752.2764043659,52.5373224297,552715387
42649,-66,4969773791.6728410721,4877658267.8970928192,92115523.7757486999,52.9515337694,552873319
42667,-66,4980566814.9361724854,4888369401.4985399246,92197413.4376330376,53.0206783383,553331747
42677,-65,4925834674.5670309067,4833605730.1483659744,92228944.4186650962,52.4087721118,553597577
42683,-66,5045441618.6382331848,4953194055.3203363419,92247563.3178971708,53.6945787744,553752117
42689,-67,5123941015.6101064682,5031646483.0362825394,92294532.5738240480,54.5172757553,553907087
42697,-63,4964272644.1982440948,4871948691.2479104996,92323952.9503335506,52.7701483262,554112233
42701,-66,5159219061.7207393646,5066873671.2513628006,92345390.4693764150,54.8687232302,554217785
42703,-66,5223334819.3655672073,5130996569.2479228973,92338250.1176438928,55.5674009710,554273405
42709,-67,5288558891.2263078690,5196209941.2713003159,92348949.9550077170,56.2671253306,554428703
42719,-69,5447736960.7679691315,5355344618.8994951248,92392341.8684739470,57.9630790886,554687867
42727,-73,5718286316.3820066452,5625841916.5011024475,92444399.8809045255,60.8564923754,554892417
42737,-76,5859330416.4256563187,5766852353.0094890594,92478063.4161676168,62.3591383727,555151599
42743,-74,5806151501.0817279816,5713644932.4458885193,92506568.6358391494,61.7647483493,555313035
42751,-75,5919592988.0020303726,5827028082.8056783676,92564905.1963516474,62.9507270649,555516717
42767,-75,5906746755.4266700745,5814161970.1278495789,92584785.2988209426,62.7982443483,555933531
42773,-77,6004355739.8370475769,5911708247.6586923599,92647492.1783556938,63.8086159556,556090461
42787,-79,6114812926.2770013809,6022112821.1078319550,92700105.1691694111,64.9633871517,556451827
42793,-79,6183359627.9232587814,6090620515.6614923477,92739112.2617668360,65.6747769859,556608109
42797,-79,6257222649.1394996643,6164480495.2074098587,92742153.9320898503,66.4690244279,556714777
42821,-78,6186306303.5036745071,6093469254.4996042252,92837049.0040702820,65.6361799504,557338083
42829,-79,6268390854.9072847366,6175489845.5361385345,92901009.3711461574,66.4738724298,557546687
42839,-83,6505131726.7826871872,6412252158.1426801682,92879568.6400068253,69.0383498980,557807137
42841,-84,6606002744.3582324982,6513022277.0883264542,92980467.2699059993,70.0472095734,557859191
42853,-81,6420833858.1909456253,6327840189.2895145416,92993668.9014307410,68.0459246747,558172555
42859,-83,6539326023.2654037476,6446302621.6590709686,93023401.6063330472,69.2976445748,558330655
42863,-84,6646667806.1409406662,6553650895.1951522827,93016910.9457882941,70.4565527769,558433777
42899,-82,6540596335.9643974304,6447444421.7750329971,93151914.1893644929,69.2142987923,559369423
42901,-83,6640789802.7142734528,6547558836.9900894165,93230965.7241835892,70.2294434701,559421921
42923,-82,6510793526.3083915710,6417517235.4414939880,93276290.8668977022,68.8011623940,559996969
42929,-84,6675935636.9916229248,6582631403.1847991943,93304233.8068234921,70.5501897890,560152939
42937,-85,6758754762.5574674606,6665400333.7246007919,93354428.8328665793,71.3988657748,560360245
42943,-85,6776243416.6426677704,6682867112.9659519196,93376303.6767160594,71.5691974283,560518549
42953,-85,6761046907.6088275909,6667615035.2738075256,93431872.3350203037,71.3633888377,560781443
42961,-88,6925749215.7157945633,6832261723.0166320801,93487492.6991622597,73.0820939332,560983403
42967,-88,7010914665.8783950806,6917406649.1730670929,93508016.7053276151,73.9766160475,561139467
42979,-87,6905411083.1198606491,6811873054.4243345261,93538028.6955256611,72.8246377374,561458015
42989,-82,6634457569.6658563614,6540882082.3284358978,93575487.3374202251,69.8995246345,561720827
43003,-79,6562145641.2420082092,6468508728.1728553772,93636913.0691529214,69.0807558275,562084141
43013,-77,6410810290.6869659424,6317122123.7348508835,93688166.9521148801,67.4271077047,562350025
43019,-80,6654079390.0031995773,6560391171.2897872925,93688218.7134121656,70.0236514407,562504469
43037,-72,6173603117.2664899826,6079810657.5695133209,93792459.6969766021,64.8219555944,562973143
43049,-67,5837548543.5024633408,5743728609.4451961517,93819934.0572672188,61.2207700545,563290341
43051,-68,5939179390.3513059616,5845307994.4121780396,93871395.9391279817,62.2693200195,563342989
43063,-70,6128781371.2225837708,6034882597.3457717896,93898773.8768122047,64.2700894611,563657939
43067,-72,6275903530.4249458313,6181986933.7653779984,93916596.6595674008,65.8242222743,563760713
43093,-67,5864307790.1405057907,5770249817.5549917221,94057972.5855139941,61.3478013499,564442115
43103,-69,5975209239.7074317932,5881142637.9481124878,94066601.7593195289,62.5210492136,564705355
43117,-68,5922892813.4903297424,5828755306.2117042542,94137507.2786253840,61.9174596259,565070013
43133,-70,6130711229.9858465195,6036505300.3315382004,94205929.6543084383,64.0777637085,565488797
43151,-67,5814769067.0945825577,5720494094.7635450363,94274972.3310372829,60.6788201929,565958637
43159,-66,5675392473.5314769745,5581083147.1199150085,94309326.4115618169,59.1784859407,566174203
43177,-64,5568974747.8325242996,5474562299.7431535721,94412448.0893707126,57.9855984092,566639675
43189,-64,5559407827.2289018631,5464956186.3678417206,94451640.8610597253,57.8598332072,566957619
43201,-61,5383706324.3652029037,5289160648.3395528793,94545676.0256503969,55.9429142683,567271321
43207,-58,5280966384.5590639114,5186444075.5469388962,94522309.0121248662,54.8700526865,567431593
43223,-50,4791743607.2967567444,4697138273.5060625076,94605333.7906938195,49.6498250712,567855401
43237,-46,4515999240.7868814468,4421334376.5441865921,94664864.2426944971,46.7051256231,568222259
43261,-47,4448029157.6953516006,4353229517.2820243835,94799640.4133271277,45.9203167681,568852367
43271,-51,4662438892.6496000290,4567633821.3235197067,94805071.3260799795,48.1792140171,569111623
43283,-48,4484550980.8321628571,4389683156.8476896286,94867823.9844731838,46.2715699853,569430837
43291,-51,4698025823.8666400909,4603109483.1404075623,94916340.7262328267,48.4964912039,569640335
43313,-50,4770642003.9432582855,4675632745.4348926544,95009258.5083655119,49.2123906537,570218079
43319,-51,4801546055.9335432053,4706540896.3576021194,95005159.5759408474,49.5398451765,570375055
43321,-52,4898359708.8101654053,4803304282.4694223404,95055426.3407435417,50.5316157886,570429317
43331,-50,4773657290.2646350861,4678583909.0479364395,95073381.2166982591,49.2102400185,570691701
43391,-40,3753342833.4703321457,3658022309.4789314270,95320523.9914007038,38.3760197312,572273289
43397,-40,3789927350.8628878593,3694561063.8533754349,95366287.0095125288,38.7407456000,572429699
43399,-41,3895114737.1441078186,3799757659.0752911568,95357078.0688167810,39.8476729366,572487555
43403,-40,3886994847.2094597816,3791601972.2525191307,95392874.9569405019,39.7472240350,572592397
43411,-39,3825177565.4900021553,3729752260.2252488136,95425305.2647532225,39.0855680249,572803235
43427,-41,3855218636.4207143784,3759738302.9073886871,95480333.5133256316,39.3770964613,573225713
43441,-40,3778010957.1408863068,3682432699.0043277740,95578258.1365585774,38.5279327203,573592895
43451,-38,3643299711.3342819214,3547705921.1581745148,95593790.1761072427,37.1123052514,573856575
43457,-38,3649310278.0315213203,3553668795.4149775505,95641482.6165438145,37.1561449927,574017939
43481,-35,3337370054.6922221184,3241621064.5320038795,95748990.1602180600,33.8554073428,574651037
43487,-38,3567438363.1908512115,3471698149.0637006760,95740214.1271504760,36.2616501406,574807673
43499,-36,3512753117.8276395798,3416958044.7807350159,95795073.0469043404,35.6694549740,575125923
43517,-29,3069444858.9696159363,2973540671.7308230400,95904187.2387927473,31.0053268511,575603251
43541,-33,3215289168.6062512398,3119291683.8343701363,95997484.7718809247,32.4934730451,576233697
43543,-34,3300812496.8616528511,3204800756.2030673027,96011740.6585857421,33.3792589762,576291157
43573,-36,3273894234.8672666550,3177754002.3902182579,96140232.4770484865,33.0533213881,577082743
43577,-36,3325446919.1455321312,3229290122.3033871651,96156796.8421451449,33.5835866871,577187845
43579,-37,3423376508.8714666367,3327210960.4585866928,96165548.4128798544,34.5987831960,577245893
43591,-37,3597497907.6105961800,3501267451.7059617043,96230455.9046342522,36.3841927048,577556375
43597,-39,3707201041.9074912071,3610927296.3987450600,96273745.5087462068,37.5068745619,577716833
43607,-35,3482530423.7794084549,3386255270.7711949348,96275153.0082136840,35.1726812678,577984185
43609,-36,3571329084.1216111183,3475026221.5928139687,96302862.5287971646,36.0843502503,578041519
43613,-36,3574393639.4919118881,3478076883.1755738258,96316756.3163379282,36.1108182646,578150787
43627,-34,3440658498.8172268867,3344278460.2362675667,96380038.5809592009,34.6988703208,578515035
43633,-36,3613675280.8687434196,3517264355.9847989082,96410924.8839446902,36.4820103139,578675345
43649,-32,3398770856.8151955605,3302294478.0019521713,96476378.8132435083,34.2290467224,579098753
43651,-33,3494131012.5621614456,3397630767.5242147446,96500245.0379469246,35.2085195865,579153921
43661,-31,3354973934.6730036736,3258434234.4830193520,96539700.1899843961,33.7522721541,579416947
43669,-29,3229157228.1757950783,3132591970.1576495171,96565258.0181457251,32.4401553359,579634819
43691,-21,2924324106.8268094063,2827654998.9465808868,96669107.8802285492,29.2508647380,580214185
43711,-22,2820852175.5800557137,2724096654.9769630432,96755520.6030926108,28.1544312717,580745593
43717,-25,3035715542.0955252647,2938934676.3563084602,96780865.7392170131,30.3668979804,580904631
43721,-24,3039133498.0338845253,2942345804.3470282555,96787693.6868562698,30.3999991349,581012733
43753,-21,2772272011.3697009087,2675323214.0652999878,96948797.3044007123,27.5952181817,581863817
43759,-24,2965860101.8141074181,2868882516.0313940048,96977585.7827135623,29.5829442739,582020649
43777,-24,3009672352.9264836311,2912611869.4403781891,97060483.4861055166,30.0082151338,582496475
43781,-23,2984228663.4409236908,2887150302.7060637474,97078360.7348600328,29.7404105390,582603371
43783,-25,3113369110.0995073318,3016309163.3755292892,97059946.7239779681,31.0767650837,582661743
43787,-25,3159417507.5207753181,3062340717.7776365280,97076789.7431388199,31.5455499289,582767449
43789,-26,3241024961.0919637680,3143928660.6024317741,97096300.4895320982,32.3794896896,582825315
43793,-27,3356059832.2240271568,3258928442.8098554611,97131389.4141716957,33.5517535831,582929319
43801,-30,3530657504.7866196632,3433490378.0785665512,97167126.7080529630,35.3359257848,583140171
